State,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Staff.Active,Residents.Population,Residents.Tested,Residents.Vadmin,Staff.Population,Staff.Vadmin,Residents.Vaccinated,Staff.Vaccinated,Community.Active
California,2020-04-20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,111,4,13288,0,0,63471,0,0,0,17558
California,2020-04-21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,120,5,13288,0,0,63471,0,0,0,18652
California,2020-04-22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,126,6,13288,0,0,63471,0,0,0,19170
California,2020-04-23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,73,6,13258,0,0,63471,0,0,0,20059
California,2020-04-24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,74,21,13258,0,0,63471,0,0,0,20712
California,2020-04-25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,92,21,13258,0,0,63471,0,0,0,20969
California,2020-04-26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,125,22,13258,0,0,63471,0,0,0,21528
California,2020-04-27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,253,22,13258,0,0,63471,0,0,0,21904
California,2020-04-28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,465,21,13258,0,0,63471,0,0,0,22282
California,2020-04-29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,606,21,13258,0,0,63471,0,0,0,22866
California,2020-04-30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,640,21,13258,0,0,63471,0,0,0,23130
California,2020-05-01,0,0,5,0,0,0,0,0,0,0,0,0,0,0,656,22,13258,0,0,63471,0,0,0,23246
California,2020-05-02,0,0,5,0,0,0,0,0,0,0,0,0,0,0,665,23,13258,0,0,63471,0,0,0,23238
California,2020-05-03,0,0,5,0,0,0,0,0,0,0,0,0,0,0,665,23,13258,0,0,63471,0,0,0,23940
California,2020-05-04,0,0,5,0,0,0,0,0,0,0,0,0,0,0,674,25,13258,0,0,63471,0,0,0,23045
California,2020-05-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,672,26,13258,0,0,63471,0,0,0,23441
California,2020-05-06,0,0,6,0,0,0,0,0,0,0,0,0,0,0,673,26,13258,0,0,63471,0,0,0,23323
California,2020-05-07,0,0,6,0,3,3,0,0,0,0,0,0,0,0,1159,27,13258,0,0,63471,0,0,0,23397
California,2020-05-08,0,0,6,0,7,3,0,0,0,0,0,0,0,0,1436,27,13137,0,0,63471,0,0,0,23650
California,2020-05-09,0,0,6,0,7,3,0,0,0,0,0,0,0,0,1544,27,13137,0,0,63471,0,0,0,24812
California,2020-05-10,0,0,7,0,26,3,0,0,0,0,0,0,0,0,1535,27,13137,0,0,63471,0,0,0,24700
California,2020-05-11,0,0,7,0,26,3,0,0,0,0,0,0,0,0,1584,27,13137,0,0,63471,0,0,0,24625
California,2020-05-12,0,0,7,0,577,3,0,0,0,0,0,0,0,0,1036,29,13137,0,0,63471,0,0,0,24796
California,2020-05-13,0,0,7,0,587,3,0,0,0,0,0,0,0,0,1025,29,13137,0,0,63471,0,0,0,24431
California,2020-05-14,0,0,8,0,592,3,0,0,0,0,0,0,0,0,1012,30,13137,0,0,63471,0,0,0,24724
California,2020-05-15,0,0,8,0,597,3,0,0,0,0,0,0,0,0,999,30,12814,0,0,63471,0,0,0,24833
California,2020-05-16,0,0,8,0,614,3,0,0,0,0,0,0,0,0,1002,30,12814,0,0,63471,0,0,0,25564
California,2020-05-17,0,0,8,0,619,3,0,0,0,0,0,0,0,0,1002,31,12814,0,0,63471,0,0,0,25784
California,2020-05-18,0,0,8,0,619,21,0,0,0,0,0,0,0,0,1002,13,12814,0,0,63471,0,0,0,25870
California,2020-05-19,0,0,8,0,620,21,0,0,0,0,0,0,0,0,984,14,12814,0,0,63471,0,0,0,25428
California,2020-05-20,0,0,8,0,620,21,0,0,0,0,0,0,0,0,984,14,12814,0,0,63471,0,0,0,25825
California,2020-05-21,0,0,8,0,1191,21,0,0,0,0,0,0,0,0,412,14,12814,0,0,63471,0,0,0,26208
California,2020-05-22,0,0,8,0,1421,21,0,0,0,0,0,0,0,0,173,14,12647,0,0,63471,0,0,0,26327
California,2020-05-23,0,0,8,0,1417,21,0,0,0,0,0,0,0,0,172,14,12647,0,0,63471,0,0,0,26266
California,2020-05-24,0,0,8,0,1501,21,0,0,0,0,0,0,0,0,88,14,12647,0,0,63471,0,0,0,26861
California,2020-05-25,0,0,8,0,1500,21,0,0,0,0,0,0,0,0,88,14,12647,0,0,63471,0,0,0,27474
California,2020-05-26,0,0,10,0,1524,21,0,0,0,0,0,0,0,0,68,15,12647,0,0,63471,0,0,0,28259
California,2020-05-27,0,0,10,0,1530,21,0,0,0,0,0,0,0,0,61,15,12647,0,0,63471,0,0,0,28890
California,2020-05-28,0,0,11,0,760,21,0,0,0,0,0,0,0,0,92,16,12647,0,0,63471,0,0,0,29271
California,2020-05-29,0,0,11,0,799,21,0,0,0,0,0,0,0,0,59,16,12493,0,0,63471,0,0,0,30469
California,2020-05-30,0,0,11,0,808,21,0,0,0,0,0,0,0,0,51,16,12493,0,0,63471,0,0,0,32056
California,2020-05-31,0,0,11,0,819,25,0,0,0,0,0,0,0,0,43,12,12493,0,0,63471,0,0,0,32802
California,2020-06-01,0,0,11,0,818,25,0,0,0,0,0,0,0,0,51,12,12493,0,0,63471,0,0,0,33789
California,2020-06-02,0,0,11,0,816,25,0,0,0,0,0,0,0,0,50,12,12493,0,0,63471,0,0,0,34064
California,2020-06-03,0,0,11,0,814,25,0,0,0,0,0,0,0,0,49,12,12493,0,0,63471,0,0,0,34008
California,2020-06-04,0,0,11,0,814,25,0,0,0,0,0,0,0,0,48,12,12493,0,0,63471,0,0,0,34731
California,2020-06-05,0,0,11,0,821,25,0,0,0,0,0,0,0,0,41,12,12493,0,0,63471,0,0,0,35615
California,2020-06-06,0,0,11,0,821,25,0,0,0,0,0,0,0,0,41,12,12493,0,0,63471,0,0,0,36354
California,2020-06-07,0,0,11,0,821,25,0,0,0,0,0,0,0,0,42,12,12493,0,0,63471,0,0,0,37104
California,2020-06-08,0,0,11,0,821,25,0,0,0,0,0,0,0,0,45,12,12493,0,0,63471,0,0,0,37243
California,2020-06-09,0,0,11,0,822,25,0,0,0,0,0,0,0,0,46,13,12493,0,0,63471,0,0,0,37582
California,2020-06-10,0,0,11,0,830,25,0,0,0,0,0,0,0,0,33,14,12493,0,0,63471,0,0,0,38018
California,2020-06-11,0,0,11,0,829,25,0,0,0,0,0,0,0,0,33,14,12328,0,0,63471,0,0,0,38867
California,2020-06-12,801,0,11,0,831,25,0,0,0,0,0,0,0,0,32,15,12328,1610,0,63471,0,0,0,39529
California,2020-06-13,795,0,11,0,839,26,0,0,0,0,0,0,0,0,27,14,12328,1606,0,63471,0,0,0,39123
California,2020-06-14,796,0,11,0,849,28,0,0,0,0,0,0,0,0,17,12,12328,1609,0,63471,0,0,0,39340
California,2020-06-15,796,0,11,0,852,28,0,0,0,0,0,0,0,0,14,12,12328,1610,0,63471,0,0,0,39222
California,2020-06-16,795,0,11,0,851,28,0,0,0,0,0,0,0,0,15,12,12328,1625,0,63471,0,0,0,40565
California,2020-06-17,792,0,11,0,848,28,0,0,0,0,0,0,0,0,17,12,12328,1627,0,63471,0,0,0,42890
California,2020-06-18,790,0,11,0,849,28,0,0,0,0,0,0,0,0,16,12,12328,1639,0,63471,0,0,0,44520
California,2020-06-19,793,0,11,0,846,28,0,0,0,0,0,0,0,0,19,12,12328,1691,0,63471,0,0,0,45621
California,2020-06-20,795,0,11,0,846,28,0,0,0,0,0,0,0,0,20,12,12328,1710,0,63471,0,0,0,47517
California,2020-06-21,796,0,11,0,846,28,0,0,0,0,0,0,0,0,20,12,12328,1723,0,63471,0,0,0,49160
California,2020-06-22,799,0,12,0,848,28,0,0,0,0,0,0,0,0,18,12,12328,1737,0,63471,0,0,0,52729
California,2020-06-23,800,0,12,0,848,30,0,0,0,0,0,0,0,0,18,10,12328,1807,0,63471,0,0,0,57706
California,2020-06-24,804,0,12,0,849,34,0,0,0,0,0,0,0,0,16,7,12328,2080,0,63471,0,0,0,60264
California,2020-06-25,800,0,12,0,847,34,0,0,0,0,0,0,0,0,16,8,12179,2095,0,63471,0,0,0,62806
California,2020-06-26,800,0,12,0,847,35,0,0,0,0,0,0,0,0,16,7,12179,2242,0,63471,0,0,0,65594
California,2020-06-27,800,0,12,0,847,35,0,0,0,0,0,0,0,0,17,7,12179,2173,0,63471,0,0,0,66679
California,2020-06-28,800,0,12,0,846,35,0,0,0,0,0,0,0,0,17,7,12179,2181,0,63471,0,0,0,70292
California,2020-06-29,800,0,12,0,846,35,0,0,0,0,0,0,0,0,17,7,12179,2204,0,63471,0,0,0,75138
California,2020-06-30,797,0,12,0,840,35,0,0,0,0,0,0,0,0,19,7,12179,2229,0,63471,0,0,0,81469
California,2020-07-01,800,0,12,0,834,37,0,0,0,0,0,0,0,0,17,6,12179,2229,0,63471,0,0,0,84264
California,2020-07-02,800,0,12,0,834,37,0,0,0,0,0,0,0,0,17,6,12179,2229,0,63471,0,0,0,87520
California,2020-07-03,797,0,12,0,831,37,0,0,0,0,0,0,0,0,19,6,12179,2632,0,63471,0,0,0,88730
California,2020-07-04,798,0,12,0,831,37,0,0,0,0,0,0,0,0,20,6,12179,2642,0,63471,0,0,0,89403
California,2020-07-05,798,0,12,0,831,37,0,0,0,0,0,0,0,0,20,6,12179,2642,0,63471,0,0,0,96321
California,2020-07-06,801,0,12,0,831,37,0,0,0,0,0,0,0,0,20,6,12179,2660,0,63471,0,0,0,96871
California,2020-07-07,819,0,12,0,830,38,0,0,0,0,0,0,0,0,23,12,12179,2739,0,63471,0,0,0,100250
California,2020-07-08,824,0,12,0,825,37,0,0,0,0,0,0,0,0,24,12,12179,2749,0,63471,0,0,0,102403
California,2020-07-09,820,0,12,0,826,37,0,0,0,0,0,0,0,0,34,14,11954,2753,0,63471,0,0,0,104909
California,2020-07-10,824,0,12,0,824,37,0,0,0,0,0,0,0,0,37,16,11954,2811,0,63471,0,0,0,106583
California,2020-07-11,823,0,12,0,821,37,0,0,0,0,0,0,0,0,37,16,11954,2802,0,63471,0,0,0,110516
California,2020-07-12,824,0,12,0,821,37,0,0,0,0,0,0,0,0,37,16,11954,2814,0,63471,0,0,0,112002
California,2020-07-13,824,0,12,0,821,37,0,0,0,0,0,0,0,0,37,21,11954,2815,0,63471,0,0,0,112782
California,2020-07-14,838,0,12,0,823,39,0,0,0,0,0,0,0,0,86,20,11954,2897,0,63471,0,0,0,113794
California,2020-07-15,837,0,12,0,823,39,0,0,0,0,0,0,0,0,86,20,11954,2717,0,63471,0,0,0,114987
California,2020-07-16,844,0,12,0,821,39,0,0,0,0,0,0,0,0,88,20,11802,2809,0,63471,0,0,0,117057
California,2020-07-17,842,0,12,0,819,39,0,0,0,0,0,0,0,0,120,22,11802,2929,0,63471,0,0,0,120543
California,2020-07-18,844,0,12,0,818,39,0,0,0,0,0,0,0,0,123,22,11802,2950,0,63471,0,0,0,123715
California,2020-07-19,844,0,12,0,818,39,0,0,0,0,0,0,0,0,124,22,11802,2950,0,63471,0,0,0,119361
California,2020-07-20,845,0,12,0,818,41,0,0,0,0,0,0,0,0,125,21,11802,2980,0,63471,0,0,0,122369
California,2020-07-21,848,0,12,0,821,41,0,0,0,0,0,0,0,0,126,21,11802,3021,0,63471,0,0,0,123367
California,2020-07-22,846,0,12,0,824,41,0,0,0,0,0,0,0,0,64,26,11802,3031,0,63471,0,0,0,127149
California,2020-07-23,848,0,12,0,824,43,0,0,0,0,0,0,0,0,68,26,11802,3010,0,63471,0,0,0,127981
California,2020-07-24,852,0,12,0,820,47,0,0,0,0,0,0,0,0,74,24,11802,3022,0,63471,0,0,0,129783
California,2020-07-25,857,0,12,0,820,47,0,0,0,0,0,0,0,0,75,24,11802,3033,0,63471,0,0,0,129564
California,2020-07-26,862,0,12,0,820,47,0,0,0,0,0,0,0,0,79,24,11802,3041,0,63471,0,0,0,128561
California,2020-07-27,862,0,12,0,819,47,0,0,0,0,0,0,0,0,168,26,11802,3079,0,63471,0,0,0,126705
California,2020-07-28,861,0,12,0,822,47,0,0,0,0,0,0,0,0,167,28,11802,3104,0,63471,0,0,0,125604
California,2020-07-29,862,0,12,0,847,47,0,0,0,0,0,0,0,0,141,29,11802,3088,0,63471,0,0,0,127846
California,2020-07-30,858,0,12,0,845,47,0,0,0,0,0,0,0,0,146,31,11695,3116,0,63471,0,0,0,126301
California,2020-07-31,858,0,12,0,843,47,0,0,0,0,0,0,0,0,147,32,11695,3116,0,63471,0,0,0,124787
California,2020-08-01,852,0,12,0,885,47,0,0,0,0,0,0,0,0,104,32,11695,3128,0,62606,0,0,0,124850
California,2020-08-02,855,0,12,0,885,47,0,0,0,0,0,0,0,0,106,32,11695,3135,0,62606,0,0,0,123678
California,2020-08-03,855,0,12,0,1530,47,0,0,0,0,0,0,0,0,99,33,11695,3139,0,62606,0,0,0,118896
California,2020-08-04,853,0,12,0,1529,47,0,0,0,0,0,0,0,0,99,35,11695,3172,0,62606,0,0,0,112897
California,2020-08-05,848,0,12,0,887,58,0,0,0,0,0,0,0,0,101,24,11695,3168,0,62606,0,0,0,107044
California,2020-08-06,848,0,12,0,909,58,0,0,0,0,0,0,0,0,81,25,11489,3152,0,62606,0,0,0,106494
California,2020-08-07,841,0,12,0,908,58,0,0,0,0,0,0,0,0,86,27,11489,3143,0,62606,0,0,0,104120
California,2020-08-08,841,0,12,0,907,58,0,0,0,0,0,0,0,0,87,27,11489,3148,0,62606,0,0,0,104331
California,2020-08-09,843,0,12,0,907,58,0,0,0,0,0,0,0,0,94,27,11489,3146,0,62606,0,0,0,105043
California,2020-08-10,845,0,12,0,908,58,0,0,0,0,0,0,0,0,94,27,11489,3167,0,62606,0,0,0,110454
California,2020-08-11,844,0,12,0,909,58,0,0,0,0,0,0,0,0,103,28,11489,3212,0,62606,0,0,0,110685
California,2020-08-12,848,0,12,0,908,64,0,0,0,0,0,0,0,0,142,23,11489,3219,0,62606,0,0,0,108225
California,2020-08-13,851,0,12,0,913,64,0,0,0,0,0,0,0,0,146,25,11489,3248,0,62606,0,0,0,105903
California,2020-08-14,851,0,12,0,922,64,0,0,0,0,0,0,0,0,142,26,11489,3248,0,62606,0,0,0,112860
California,2020-08-15,0,0,12,0,859,64,0,0,0,0,0,0,0,0,30,26,11489,0,0,62606,0,0,0,111908
California,2020-08-16,851,0,12,0,859,64,0,0,0,0,0,0,0,0,30,26,11489,3282,0,62606,0,0,0,112470
California,2020-08-17,853,0,12,0,860,64,0,0,0,0,0,0,0,0,30,26,11489,3303,0,62606,0,0,0,112540
California,2020-08-18,852,0,12,0,859,64,0,0,0,0,0,0,0,0,30,28,11489,3284,0,62606,0,0,0,112841
California,2020-08-19,857,0,12,0,858,64,0,0,0,0,0,0,0,0,36,28,11489,3292,0,62606,0,0,0,113096
California,2020-08-20,885,0,12,0,860,64,0,0,0,0,0,0,0,0,58,29,11489,3296,0,62606,0,0,0,110322
California,2020-08-21,884,0,12,0,864,64,0,0,0,0,0,0,0,0,56,29,11489,3316,0,62606,0,0,0,109210
California,2020-08-22,0,0,12,0,863,64,0,0,0,0,0,0,0,0,56,29,11489,0,0,62606,0,0,0,107424
California,2020-08-23,886,0,12,0,863,64,0,0,0,0,0,0,0,0,56,29,11489,3319,0,62606,0,0,0,105081
California,2020-08-24,889,0,12,0,864,64,0,0,0,0,0,0,0,0,58,30,11489,3393,0,62606,0,0,0,98068
California,2020-08-25,889,0,12,0,863,64,0,0,0,0,0,0,0,0,58,30,11489,3391,0,62606,0,0,0,93944
California,2020-08-26,887,0,12,0,862,64,0,0,0,0,0,0,0,0,57,30,11489,3382,0,62606,0,0,0,89992
California,2020-08-27,906,0,12,0,873,70,0,0,0,0,0,0,0,0,64,24,11201,3402,0,62606,0,0,0,89308
California,2020-08-28,906,0,12,0,874,70,0,0,0,0,0,0,0,0,67,25,11201,3402,0,62606,0,0,0,79938
California,2020-08-29,921,0,12,0,867,70,0,0,0,0,0,0,0,0,71,25,11201,3485,0,62606,0,0,0,78151
California,2020-08-30,921,0,12,0,867,70,0,0,0,0,0,0,0,0,74,25,11201,3485,0,62606,0,0,0,76155
California,2020-08-31,945,0,12,0,868,70,0,0,0,0,0,0,0,0,93,25,11201,3548,0,62606,0,0,0,75385
California,2020-09-01,955,0,12,0,888,70,0,0,0,0,0,0,0,0,86,26,11201,3582,0,62606,0,0,0,73163
California,2020-09-02,997,0,12,0,888,70,0,0,0,0,0,0,0,0,131,28,11201,3634,0,62606,0,0,0,72434
California,2020-09-03,998,0,12,0,888,70,0,0,0,0,0,0,0,0,136,29,11201,3655,0,62606,0,0,0,71951
California,2020-09-04,1026,0,12,0,885,70,0,0,0,0,0,0,0,0,157,30,11201,3754,0,62606,0,0,0,70354
California,2020-09-05,1029,0,12,0,904,70,0,0,0,0,0,0,0,0,139,30,11201,3751,0,62606,0,0,0,68718
California,2020-09-06,1043,0,12,0,904,70,0,0,0,0,0,0,0,0,153,30,11201,3751,0,62606,0,0,0,66724
California,2020-09-07,1045,0,12,0,905,70,0,0,0,0,0,0,0,0,153,30,11201,3765,0,62606,0,0,0,64810
California,2020-09-08,1072,0,12,0,904,70,0,0,0,0,0,0,0,0,181,30,11201,3783,0,62606,0,0,0,60494
California,2020-09-09,1088,0,12,0,973,70,0,0,0,0,0,0,0,0,131,34,11201,3833,0,62606,0,0,0,59564
California,2020-09-10,1101,0,12,0,968,70,0,0,0,0,0,0,0,0,150,36,11201,3828,0,62606,0,0,0,57530
California,2020-09-11,1203,0,12,0,981,81,0,0,0,0,0,0,0,0,232,25,11201,3917,0,62606,0,0,0,56800
California,2020-09-12,1208,0,12,0,990,81,0,0,0,0,0,0,0,0,226,25,11201,3915,0,62606,0,0,0,55470
California,2020-09-13,1208,0,12,0,1000,81,0,0,0,0,0,0,0,0,216,25,11201,3927,0,62606,0,0,0,54185
California,2020-09-14,1212,0,12,0,1022,81,0,0,0,0,0,0,0,0,198,25,11201,3930,0,62606,0,0,0,52747
California,2020-09-15,1826,0,12,0,1044,81,0,0,0,0,0,0,0,0,182,25,11201,4097,0,62606,0,0,0,51523
California,2020-09-16,1837,0,12,0,1042,81,0,0,0,0,0,0,0,0,194,25,11201,4115,0,62606,0,0,0,49680
California,2020-09-17,1839,0,12,0,1073,81,0,0,0,0,0,0,0,0,167,28,11276,4101,0,62606,0,0,0,48371
California,2020-09-18,1840,0,12,0,1073,85,0,0,0,0,0,0,0,0,171,24,11276,4121,0,62606,0,0,0,47724
California,2020-09-19,1840,0,12,0,1073,85,0,0,0,0,0,0,0,0,171,24,11276,4121,0,62606,0,0,0,47032
California,2020-09-20,1840,0,12,0,1073,85,0,0,0,0,0,0,0,0,171,24,11276,4121,0,62606,0,0,0,47245
California,2020-09-21,1855,0,12,0,1170,85,0,0,0,0,0,0,0,0,88,28,11276,4269,0,62606,0,0,0,47523
California,2020-09-22,1865,0,13,0,1169,85,0,0,0,0,0,0,0,0,97,28,11276,4328,0,62606,0,0,0,49021
California,2020-09-23,1864,0,13,0,1180,85,0,0,0,0,0,0,0,0,85,29,11276,4360,0,62606,0,0,0,48955
California,2020-09-24,1869,0,13,0,1179,85,0,0,0,0,0,0,0,0,90,29,11276,4361,0,62606,0,0,0,49178
California,2020-09-25,1868,0,13,0,1178,85,0,0,0,0,0,0,0,0,90,34,11276,4307,0,62606,0,0,0,49168
California,2020-09-26,1868,0,13,0,1178,85,0,0,0,0,0,0,0,0,90,34,11276,4307,0,62606,0,0,0,48669
California,2020-09-27,1868,0,13,0,1178,85,0,0,0,0,0,0,0,0,90,34,11276,4307,0,62606,0,0,0,48641
California,2020-09-28,1861,0,13,0,1185,85,0,0,0,0,0,0,0,0,73,34,11276,4332,0,62606,0,0,0,48497
California,2020-09-29,1865,0,13,0,1211,85,0,0,0,0,0,0,0,0,52,37,11276,4373,0,62606,0,0,0,48875
California,2020-09-30,1857,0,13,0,1205,85,0,0,0,0,0,0,0,0,53,37,11276,4387,0,62606,0,0,0,48654
California,2020-10-01,1843,0,13,0,1192,85,0,0,0,0,0,0,0,0,53,41,11276,4448,0,62606,0,0,0,48385
California,2020-10-02,1826,0,13,0,1189,85,0,0,0,0,0,0,0,0,46,41,11276,4463,0,62606,0,0,0,48194
California,2020-10-03,1826,0,13,0,1189,85,0,0,0,0,0,0,0,0,46,41,11276,4463,0,62606,0,0,0,48308
California,2020-10-04,1826,0,13,0,1189,85,0,0,0,0,0,0,0,0,46,41,11276,4463,0,62606,0,0,0,47860
California,2020-10-05,1826,0,13,0,1191,85,0,0,0,0,0,0,0,0,45,42,11276,4598,0,62606,0,0,0,46865
California,2020-10-06,1820,0,13,0,1188,85,0,0,0,0,0,0,0,0,43,42,11276,4593,0,62606,0,0,0,46547
California,2020-10-07,1816,0,13,0,1183,85,0,0,0,0,0,0,0,0,43,42,11276,4590,0,62606,0,0,0,47080
California,2020-10-08,1808,0,13,0,1178,85,0,0,0,0,0,0,0,0,44,44,11200,4555,0,62606,0,0,0,47381
California,2020-10-09,1808,0,13,0,1178,85,0,0,0,0,0,0,0,0,44,44,11200,4555,0,62606,0,0,0,47332
California,2020-10-10,1808,0,13,0,1178,85,0,0,0,0,0,0,0,0,44,44,11200,4555,0,62606,0,0,0,47092
California,2020-10-11,1808,0,13,0,1178,85,0,0,0,0,0,0,0,0,44,44,11200,4555,0,62606,0,0,0,47643
California,2020-10-12,1808,0,13,0,1178,85,0,0,0,0,0,0,0,0,44,44,11200,4555,0,62606,0,0,0,47964
California,2020-10-13,1776,0,13,0,1163,85,0,0,0,0,0,0,0,0,32,45,11200,4566,0,62606,0,0,0,47438
California,2020-10-14,1776,0,13,0,1161,85,0,0,0,0,0,0,0,0,34,45,11200,4566,0,62606,0,0,0,47720
California,2020-10-15,1773,0,13,0,1155,84,0,0,0,0,0,0,0,0,34,52,11200,4518,0,62606,0,0,0,47497
California,2020-10-16,1751,0,13,0,1151,85,0,0,0,0,0,0,0,0,34,46,11200,4528,0,62606,0,0,0,46552
California,2020-10-17,1751,0,13,0,1151,85,0,0,0,0,0,0,0,0,34,46,11200,4528,0,62606,0,0,0,45318
California,2020-10-18,1751,0,13,0,1151,85,0,0,0,0,0,0,0,0,34,46,11200,4528,0,62606,0,0,0,45975
California,2020-10-19,1744,0,13,0,1152,104,0,0,0,0,0,0,0,0,29,27,11200,4509,0,62606,0,0,0,47527
California,2020-10-20,1738,0,13,0,1150,104,0,0,0,0,0,0,0,0,25,27,11200,4522,0,62606,0,0,0,48430
California,2020-10-21,1737,0,13,0,1145,104,0,0,0,0,0,0,0,0,22,30,11200,4557,0,62606,0,0,0,47722
California,2020-10-22,1738,0,13,0,1141,104,0,0,0,0,0,0,0,0,28,30,11200,4567,0,62606,0,0,0,50168
California,2020-10-23,1728,0,13,0,1130,104,0,0,0,0,0,0,0,0,34,31,11200,4563,0,62606,0,0,0,52180
California,2020-10-24,1728,0,13,0,1130,104,0,0,0,0,0,0,0,0,34,31,11200,4563,0,62606,0,0,0,53625
California,2020-10-25,1728,0,13,0,1130,104,0,0,0,0,0,0,0,0,34,31,11200,4563,0,62606,0,0,0,53209
California,2020-10-26,2341,0,16,0,2329,148,0,0,0,0,126,0,0,0,36,66,11200,7262,0,62606,0,0,0,53962
California,2020-10-27,2341,0,16,0,2323,148,0,0,0,0,126,0,0,0,42,66,11200,7262,0,62606,0,0,0,55782
California,2020-10-28,2338,0,16,0,2324,148,0,0,0,0,193,0,0,0,31,68,11200,7371,0,62606,0,0,0,56682
California,2020-10-29,2338,0,16,0,2324,148,0,0,0,0,193,0,0,0,31,68,11153,7371,0,62606,0,0,0,57796
California,2020-10-30,2324,0,16,0,2320,148,0,0,0,0,211,0,0,0,27,68,11153,7352,0,62606,0,0,0,59911
California,2020-11-03,2321,0,16,0,2312,148,0,0,0,0,143,0,0,0,30,70,11153,7580,0,62606,0,0,0,65311
California,2020-11-05,2315,0,16,0,2306,204,0,0,0,0,125,0,0,0,35,14,11153,7611,0,62606,0,0,0,68020
California,2020-11-10,2309,0,16,0,2298,204,0,0,0,0,90,0,0,0,45,16,11153,7679,0,62606,0,0,0,80748
California,2020-11-12,2316,0,16,0,2297,204,0,0,0,0,79,0,0,0,42,20,11153,7765,0,62606,0,0,0,87113
California,2020-11-14,2304,0,16,0,2287,204,0,0,0,0,68,0,0,0,43,23,11153,7789,0,62606,0,0,0,99048
California,2020-11-16,2304,0,16,0,2287,204,0,0,0,0,68,0,0,0,43,23,11153,7789,0,62606,0,0,0,109882
California,2020-11-18,2392,0,16,0,2296,204,0,0,0,0,96,0,0,0,137,25,11153,7815,0,62606,0,0,0,122708
California,2020-11-19,2392,0,16,0,2299,204,0,0,0,0,160,0,0,0,194,29,11257,7839,0,62606,0,0,0,129901
California,2020-11-20,2392,0,16,0,2299,204,0,0,0,0,160,0,0,0,194,29,11257,7839,0,62606,0,0,0,139834
California,2020-11-22,2452,0,16,0,2295,204,0,0,0,0,177,0,0,0,232,29,11257,7899,0,62606,0,0,0,148464
California,2020-11-23,2488,0,16,0,2291,204,0,0,0,0,218,0,0,0,287,34,11257,7944,0,62606,0,0,0,159559
California,2020-11-26,2597,0,16,0,2381,205,0,0,0,0,255,0,0,0,263,50,11257,8030,0,62606,0,0,0,183867
California,2020-11-29,2603,0,16,0,2382,205,0,0,0,0,296,0,0,0,268,52,11257,8015,0,62606,0,0,0,195352
California,2020-11-30,2648,0,16,0,2463,205,0,0,0,0,325,0,0,0,237,53,11257,8025,0,62606,0,0,0,200537
California,2020-12-02,2658,0,16,0,2456,205,0,0,0,0,292,0,0,0,263,80,11257,8044,0,62606,0,0,0,221009
California,2020-12-04,2782,0,16,0,2485,205,0,0,0,0,315,0,0,0,350,89,11091,8115,0,62606,0,0,0,242377
California,2020-12-06,2782,0,16,0,2485,205,0,0,0,0,315,0,0,0,350,89,11091,8115,0,62606,0,0,0,274328
California,2020-12-07,2796,0,16,0,2545,205,0,0,0,0,325,0,0,0,316,99,11091,8106,0,62606,0,0,0,283437
California,2020-12-09,2987,0,16,0,2678,209,0,0,0,0,187,0,0,0,415,98,11091,8334,0,62606,0,0,0,314645
California,2020-12-13,3057,0,16,0,2709,236,0,0,0,0,190,0,0,0,410,90,11091,8382,0,62606,0,0,0,398135
California,2020-12-16,3367,0,17,0,2733,255,0,0,0,0,463,0,0,0,678,96,11091,8576,0,62606,0,0,0,483773
California,2020-12-18,3411,0,19,0,2820,261,0,0,0,0,627,0,0,0,644,94,11091,8644,0,62606,0,0,0,522135
California,2020-12-21,3466,0,19,0,2905,265,0,0,0,0,629,0,0,0,615,114,11091,8674,0,62606,0,0,0,560566
California,2020-12-22,3466,0,19,0,2905,265,0,0,0,0,629,0,0,0,615,114,11091,8674,0,62606,0,0,0,565822
California,2020-12-23,3720,0,19,0,2991,266,0,0,0,0,454,0,0,0,783,115,11091,8862,0,62606,0,0,0,574487
California,2020-12-25,3806,0,19,0,3003,266,0,0,0,0,634,0,0,0,855,115,10876,8942,0,62606,0,0,0,569309
California,2020-12-27,3806,0,19,0,3003,266,0,0,0,0,634,0,0,0,855,115,10876,8942,0,62606,0,0,0,591588
California,2020-12-28,4061,0,19,0,3216,268,0,0,0,0,597,0,0,0,899,119,10876,8954,0,62606,0,0,0,595939
California,2020-12-29,4061,0,19,0,3216,268,0,0,0,0,597,0,0,0,899,119,10876,8954,0,62606,0,0,0,577339
