,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,216
26394,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-22,6.0,2123.0,2814.0,16802
26395,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-24,5.0,2123.0,2814.0,16817
26396,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-26,10.0,2165.0,2814.0,16854
26397,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-28,19.0,2165.0,2814.0,16877
26398,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-29,19.0,2165.0,2814.0,16892
26399,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-03-31,15.0,2165.0,2814.0,16926
26400,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-02,15.0,2242.0,2814.0,16949
26401,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-04,4.0,2242.0,2814.0,16968
26402,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-05,4.0,2244.0,2814.0,16985
26403,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-07,1.0,2265.0,2814.0,17016
26404,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-09,0.0,2293.0,2814.0,17045
26405,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-11,0.0,2299.0,2814.0,17094
26406,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-12,0.0,2296.0,2814.0,17104
26407,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-14,0.0,2319.0,2814.0,17153
26408,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-16,0.0,2366.0,2814.0,17185
26409,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-18,0.0,2356.0,2814.0,17215
26410,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-19,0.0,2344.0,2814.0,17228
26411,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-21,0.0,2369.0,2814.0,17249
26412,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-23,0.0,2381.0,2814.0,17268
26413,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-25,0.0,2381.0,2814.0,17286
26414,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-26,0.0,2356.0,2814.0,17293
26415,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-28,1.0,2376.0,2814.0,17313
26416,112.0,CENTRAL CALIFORNIA WOMENS FACILITY,2021-04-30,1.0,2402.0,2814.0,17337
