,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,245
21302,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-07,0.0,1919.0,2512.0,30386
21303,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-08,0.0,1919.0,2512.0,30427
21304,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-10,0.0,1919.0,2512.0,30474
21305,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-12,0.0,1916.0,2512.0,30545
21306,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-14,0.0,1916.0,2512.0,30596
21307,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-15,0.0,1916.0,2512.0,30629
21308,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-17,0.0,1916.0,2512.0,30693
21309,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-19,0.0,1922.0,2512.0,30773
21310,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-21,0.0,1922.0,2512.0,30854
21311,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-22,0.0,1922.0,2512.0,30873
21312,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-24,1.0,1922.0,2512.0,30940
21313,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-26,1.0,1929.0,2512.0,31031
21314,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-28,1.0,1929.0,2512.0,31111
21315,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-29,1.0,1929.0,2512.0,31156
21316,94.0,CALIFORNIA MEDICAL FACILITY,2021-03-31,1.0,1929.0,2512.0,31221
21317,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-02,0.0,1944.0,2512.0,31352
21318,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-04,2.0,1944.0,2512.0,31409
21319,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-05,2.0,1939.0,2512.0,31435
21320,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-07,2.0,1946.0,2512.0,31509
21321,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-09,2.0,1953.0,2512.0,31579
21322,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-11,2.0,1957.0,2512.0,31690
21323,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-12,2.0,1953.0,2512.0,31731
21324,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-14,3.0,1957.0,2512.0,31790
21325,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-16,1.0,1955.0,2512.0,31912
21326,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-18,1.0,1951.0,2512.0,32054
21327,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-19,0.0,1952.0,2512.0,32092
21328,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-21,0.0,1963.0,2512.0,32170
21329,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-23,0.0,1965.0,2512.0,32246
21330,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-25,0.0,1965.0,2512.0,32332
21331,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-26,0.0,1967.0,2512.0,32389
21332,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-28,0.0,1972.0,2512.0,32461
21333,94.0,CALIFORNIA MEDICAL FACILITY,2021-04-30,0.0,1979.0,2512.0,32538
