,Facility.ID,Name,Date,Residents.Active,Residents.Population,Population.Feb20,County.cumul,County.Pop,County
21992,96.0,CALIFORNIA REHABILITATION CENTER,2021-01-31,32.0,1994.0,3802.0,279683,2470546,riverside
21993,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-01,32.0,1994.0,3802.0,280611,2470546,riverside
21995,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-05,16.0,1965.0,3802.0,284396,2470546,riverside
21996,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-07,14.0,1965.0,3802.0,286070,2470546,riverside
21997,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-08,13.0,1965.0,3802.0,286695,2470546,riverside
21998,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-10,7.0,1925.0,3802.0,287551,2470546,riverside
21999,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-12,4.0,1925.0,3802.0,288647,2470546,riverside
22000,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-14,4.0,1925.0,3802.0,289401,2470546,riverside
22001,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-15,4.0,1925.0,3802.0,289675,2470546,riverside
22002,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-17,0.0,1904.0,3802.0,290231,2470546,riverside
22003,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-19,0.0,1904.0,3802.0,290927,2470546,riverside
22004,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-22,0.0,1904.0,3802.0,291758,2470546,riverside
22005,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-23,0.0,1904.0,3802.0,292112,2470546,riverside
22006,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-24,0.0,1885.0,3802.0,292343,2470546,riverside
22007,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-26,0.0,1885.0,3802.0,292856,2470546,riverside
22008,96.0,CALIFORNIA REHABILITATION CENTER,2021-02-28,0.0,1885.0,3802.0,293314,2470546,riverside
22009,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-01,0.0,1885.0,3802.0,293434,2470546,riverside
22010,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-03,0.0,1885.0,3802.0,293753,2470546,riverside
22011,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-05,0.0,1877.0,3802.0,294220,2470546,riverside
22012,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-07,0.0,1877.0,3802.0,294539,2470546,riverside
22013,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-08,0.0,1877.0,3802.0,294633,2470546,riverside
22014,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-10,0.0,1877.0,3802.0,294893,2470546,riverside
22015,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-12,0.0,1866.0,3802.0,295249,2470546,riverside
22016,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-14,0.0,1866.0,3802.0,295560,2470546,riverside
22017,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-15,0.0,1866.0,3802.0,295604,2470546,riverside
22018,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-17,0.0,1866.0,3802.0,295910,2470546,riverside
22019,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-19,0.0,1841.0,3802.0,296213,2470546,riverside
22020,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-21,0.0,1841.0,3802.0,296472,2470546,riverside
22021,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-22,0.0,1841.0,3802.0,296539,2470546,riverside
22022,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-24,0.0,1841.0,3802.0,296726,2470546,riverside
22023,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-26,0.0,1826.0,3802.0,296931,2470546,riverside
22024,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-28,0.0,1826.0,3802.0,297154,2470546,riverside
22025,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-29,0.0,1826.0,3802.0,297218,2470546,riverside
22026,96.0,CALIFORNIA REHABILITATION CENTER,2021-03-31,0.0,1826.0,3802.0,297368,2470546,riverside
22027,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-02,0.0,1830.0,3802.0,297703,2470546,riverside
22028,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-04,0.0,1830.0,3802.0,297923,2470546,riverside
22029,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-05,0.0,1823.0,3802.0,297939,2470546,riverside
22030,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-07,0.0,1818.0,3802.0,298162,2470546,riverside
22031,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-09,0.0,1835.0,3802.0,298990,2470546,riverside
22032,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-11,0.0,1835.0,3802.0,299711,2470546,riverside
22033,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-12,0.0,1824.0,3802.0,299814,2470546,riverside
22034,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-14,0.0,1815.0,3802.0,300049,2470546,riverside
22035,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-16,0.0,1819.0,3802.0,300297,2470546,riverside
22036,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-18,0.0,1844.0,3802.0,300532,2470546,riverside
22037,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-19,0.0,1840.0,3802.0,300581,2470546,riverside
22038,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-21,0.0,1836.0,3802.0,300809,2470546,riverside
22039,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-23,0.0,1831.0,3802.0,300982,2470546,riverside
22040,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-25,0.0,1831.0,3802.0,301186,2470546,riverside
22041,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-26,0.0,1850.0,3802.0,301265,2470546,riverside
22042,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-28,0.0,1847.0,3802.0,301423,2470546,riverside
22043,96.0,CALIFORNIA REHABILITATION CENTER,2021-04-30,0.0,1872.0,3802.0,301593,2470546,riverside
